id,lnTE.WT,wt_TE,geneSymbol,Nm_AUG_status
uc009ywb.1,-0.349734062,0.704875518,KIAA1731,AUG
uc009zia.3,1.078222313,2.939449483,H2AFJ,AUG
uc009zkx.4,-0.19349319,0.824075448,SENP1,AUG
uc009zlk.2,0.784608419,2.191548604,NCKAP5L,AUG
uc009zlw.3,0.379260821,1.461204099,LETMD1,AUG
uc009zmd.3,0.644477325,1.904991078,C12orf44,AUG
uc009zmk.1,0.291955262,1.33904311,KRT8,AUG
uc009znf.2,0.230555203,1.259298982,SMUG1,AUG
uc009znm.2,-0.627378812,0.533989655,COPZ1,AUG
uc009ztk.3,0.619300485,1.857628148,CDK17,AUG
uc009zva.4,0.371323204,1.449651531,CORO1C,AUG
uc009zwi.2,1.033405548,2.81062126,RBM19,AUG
uc009zyv.3,-1.093380582,0.335081805,PGAM5,AUG
uc010aaz.3,1.054490292,2.870511658,B3GALTL,AUG
uc010abf.3,0.388410621,1.474635176,PDS5B,AUG
uc010aeg.3,0.625194615,1.868609582,TDRD3,AUG
uc010ahb.3,1.042751261,2.837011646,CHAMP1,AUG
uc010aod.3,0.429913893,1.537125161,C14orf166,AUG
uc010aqg.3,0.072350594,1.075032178,ZBTB1,AUG
uc010arz.2,0.159093346,1.172447385,ZNF410,AUG
uc010asm.1,1.42533818,4.159264185,IFT43,AUG
uc010avr.3,0.633524343,1.884239598,CCDC85C,AUG
uc010bbt.1,-0.075055283,0.927692199,CASC5,AUG
uc010bbx.3,1.327532588,3.771725496,RAD51,AUG
uc010bdq.3,-0.14560954,0.864495188,SERF2,AUG
uc010bff.3,0.445110919,1.560663293,MYO5C,AUG
uc010bfk.2,0.440810177,1.553965696,CCPG1,AUG
uc010bfn.3,0.621807329,1.862290774,RFX7,AUG
uc010bhq.3,0.522687892,1.68655484,MAP2K1,AUG
uc010bkb.1,0.904350822,2.47032772,CSK,AUG
uc010bkl.2,0.284839294,1.329548345,IMP3,AUG
uc010blf.3,0.227483203,1.255436352,PSMA4,AUG
uc010bnp.1,-0.010965582,0.989094321,FANCI,AUG
uc010bvi.3,0.435484699,1.545712083,ABCC1,AUG
uc010cdj.3,0.77087264,2.161651775,GINS3,AUG
uc010ceu.2,1.018871608,2.770067278,SLC12A4,AUG
uc010cgg.3,-0.092050486,0.912059102,AP1G1,AUG
uc010cig.2,0.751974391,2.121183931,ACSF3,AUG
uc010cjo.2,1.180050703,3.254539214,VPS53,AUG
uc010ckd.3,0.51254011,1.669526595,RAP1GAP2,AUG
uc010ckl.2,0.682001592,1.977832587,C17orf85,AUG
uc010cnt.1,1.420370548,4.138653726,VAMP2,AUG
uc010cpw.3,-0.735754891,0.479143621,ALKBH5,AUG
uc010crl.1,1.162493928,3.197898668,SARM1,AUG
uc010cta.2,-0.204329611,0.81519363,PSMD11,AUG
uc010cvv.3,0.13373893,1.143094353,CDK12,AUG
uc010cxx.3,0.811207725,2.250624481,RAB5C,AUG
uc010cyj.4,0.609625048,1.839741455,COASY,AUG
uc010czs.3,0.48174691,1.618900006,UBTF,AUG
uc010daa.1,1.074123797,2.927426756,DCAKD,AUG
uc010dbm.3,1.174346057,3.236026075,ITGA3,AUG
uc010deb.1,0.973259358,2.646556492,SMARCD2,AUG
uc010dka.1,0.589556216,1.803188012,TYMS,AUG
uc010dli.3,0.291575986,1.33853534,FAM210A,AUG
uc010dmt.3,1.446344201,4.247557879,INO80C,AUG
uc010dmy.3,0.171551124,1.187144833,SLC39A6,AUG
uc010dpw.3,0.593095135,1.809580653,KDSR,AUG
uc010drs.3,0.968534721,2.634081965,RNF126,AUG
uc010dtk.2,1.112562767,3.042144721,FZR1,AUG
uc010dvi.2,1.231735995,3.427173932,PET100,AUG
uc010dwe.3,0.856925161,2.355905515,HNRNPM,AUG
uc010dxo.3,0.671989804,1.958129741,SMARCA4,AUG
uc010eak.3,0.88573902,2.424775687,MYO9B,AUG
uc010ebs.3,1.123825297,3.076600633,C19orf60,AUG
uc010edf.3,0.191207652,1.210710833,NUDT19,AUG
uc010eeu.3,-0.283377027,0.753235744,ZNF146,AUG
uc010ehj.3,1.133830715,3.10753782,AXL,AUG
uc010ekv.3,0.167277386,1.182082113,ARHGAP35,AUG
uc010enf.2,0.43640799,1.547139884,PRMT1,AUG
uc010enw.4,0.874313463,2.397228943,NR1H2,AUG
uc010eth.1,0.95665833,2.602983612,ZNF787,AUG
uc010ezu.3,-1.169263346,0.310595659,BIRC6,AUG
uc010ezz.3,1.34764485,3.848351405,GPATCH11,AUG
uc010fac.3,0.535548754,1.708385468,EIF2AK2,AUG
uc010fep.3,1.030572359,2.802669509,EXOC6B,AUG
uc010ffj.3,0.714798957,2.043775754,MOGS,AUG
uc010fiu.1,0.071756856,1.07439408,RPL31,AUG
uc010fmd.2,1.230755078,3.423813807,SAP130,AUG
uc010fnf.3,0.219267419,1.245164213,RAB3GAP1,AUG
uc010frh.1,0.809158019,2.246016087,CWC22,AUG
uc010fsg.2,-0.67687157,0.50820439,MYO1B,AUG
uc010fvs.1,0.440484843,1.55346022,USP37,AUG
uc010fwk.3,0.721007723,2.056504554,OBSL1,AUG
uc010fxz.3,1.081242247,2.948339843,DIS3L2,AUG
uc010fyv.4,1.112930606,3.043263946,SCLY,AUG
uc010geu.2,-0.665706821,0.513910157,ITCH,AUG
uc010gey.2,1.076337085,2.93391317,ACSS2,AUG
uc010ghi.3,1.015971985,2.762046761,ZSWIM1,AUG
uc010gjy.1,0.962614065,2.618532549,LSM14B,AUG
uc010gkn.3,1.13180673,3.101254571,UCKL1,AUG
uc010gve.3,0.702466611,2.018725983,SRRD,AUG
uc010gxq.2,0.94192424,2.564912179,SUN2,AUG
uc010hal.2,1.119699793,3.063934251,CRELD2,AUG
uc010hcn.2,0.685979964,1.985716813,TADA3,AUG
uc010hdx.1,0.397353489,1.487881787,VGLL4,AUG
uc010heg.4,0.178567636,1.19550374,SLC6A6,AUG
uc010hga.3,-0.243223803,0.784096011,UBP1,AUG
uc010hid.3,-0.45226235,0.636187244,HIGD1A,AUG
uc010hmw.4,0.368357217,1.445358253,WNT5A,AUG
uc010hne.2,-0.096909418,0.907638218,FLNB,AUG
uc010hpr.4,-0.98464343,0.373572408,BBX,AUG
uc010hrc.4,0.015430399,1.015550062,GOLGB1,AUG
uc010hre.1,0.713432323,2.040984568,IQCB1,AUG
uc010hrt.3,0.249167441,1.282956835,CCDC14,AUG
uc010hwo.3,0.375494629,1.455711274,MYNN,AUG
uc010hxy.3,-0.349584842,0.704980707,EIF4G1,AUG
uc010iai.3,0.024511282,1.024814153,FBXO45,AUG
uc010iaj.3,0.391069614,1.478561438,PIGX,AUG
uc010igk.3,0.921632274,2.513389584,OCIAD1,AUG
uc010iia.1,-0.318678851,0.727109022,GRSF1,AUG
uc010ilx.3,1.15683966,3.179867916,HADH,AUG
uc010ipj.3,0.130321009,1.139194016,LRBA,AUG
uc010ipl.1,0.27878966,1.321529344,SH3D19,AUG
uc010ipp.3,0.944442601,2.571379695,KIAA0922,AUG
uc010iro.2,0.968071945,2.632863257,CEP44,AUG
uc010irx.3,-0.154616681,0.856743521,WWC2,AUG
uc010iwm.1,-0.331358276,0.717947899,SMIM15,AUG
uc010jah.3,-0.624901329,0.535314246,MTX3,AUG
uc010jbd.3,0.337738385,1.40177373,FAM172A,AUG
uc010jdi.2,0.308834117,1.361836446,RAPGEF6,AUG
uc010jea.3,0.139255444,1.149417674,PITX1,AUG
uc010jgh.3,0.271929607,1.312494608,GNPDA1,AUG
uc010jhi.3,0.029447349,1.02988521,DCTN4,AUG
uc010jib.2,-0.320232729,0.725980061,MFAP3,AUG
uc010jnl.1,0.86498245,2.374964405,PSMG4,AUG
uc010jza.1,0.792014811,2.207840329,AARS2,AUG
uc010kbp.3,1.08861725,2.970164237,KIAA1009,AUG
uc010kfc.3,0.08847663,1.09250872,PTPRK,AUG
uc010kgg.3,0.856373967,2.354607312,TBPL1,AUG
uc010khe.3,0.253992997,1.289162776,GPR126,AUG
uc010khz.2,0.202709478,1.224716609,STXBP5,AUG
uc010kib.2,0.327612795,1.387651563,TAB2,AUG
uc010kjy.3,0.176888005,1.19349742,ACAT2,AUG
uc010krz.1,0.684914018,1.983601274,HEATR2,AUG
uc010kuk.3,0.387410412,1.47316097,CDCA7L,AUG
uc010kus.1,0.478728961,1.614021613,DFNA5,AUG
uc010lbq.3,0.801581951,2.229064411,GTF2IRD1,AUG
uc010ldt.1,0.558354731,1.747794541,RSBN1L,AUG
uc010lez.3,-1.008553283,0.364746283,CDK6,AUG
uc010ljc.3,0.327122988,1.386972048,KMT2E,AUG
uc010lkh.3,-0.21307757,0.808093451,MET,AUG
uc010lkm.3,0.180325127,1.197606674,FAM3C,AUG
uc010lli.3,0.980857649,2.66674239,HILPDA,AUG
uc010lpr.1,0.126966132,1.135378564,REPIN1,AUG
uc010lqk.1,0.330458251,1.391605687,RBM33,AUG
uc010lqs.3,-0.843583345,0.430166324,UBE3C,AUG
uc010lwp.3,0.097954236,1.10291231,TACC1,AUG
uc010lxm.4,0.631355272,1.880156977,SLC20A2,AUG
uc010mbr.2,-0.749431432,0.472635202,YWHAZ,AUG
uc010mdg.3,0.281576059,1.325216787,SNTB1,AUG
uc010mdl.3,-0.064844059,0.937213602,TMEM65,AUG
uc010mfi.3,1.068450967,2.910866977,ZNF707,AUG
uc010mli.3,0.19137026,1.21090772,GNE,AUG
uc010mqc.3,-0.430450255,0.650216266,AGTPBP1,AUG
uc010mtz.3,0.51093782,1.666853671,SVEP1,AUG
uc010mwa.3,0.572763072,1.773159657,MRRF,AUG
uc010mwc.1,-0.576051636,0.562113419,RC3H2,AUG
uc010mxf.3,0.453418881,1.573683234,ZBTB43,AUG
uc010myp.3,-0.02906783,0.971350576,LRRC8A,AUG
uc010myt.1,1.029243391,2.798947325,IER5L,AUG
uc010mzv.3,0.196240863,1.216819957,GTF3C4,AUG
uc010nbi.2,0.335060523,1.398024995,QSOX2,AUG
uc010nde.3,0.61862414,1.856372176,PRKX,AUG
uc010neh.3,0.465822538,1.59332422,RAB9A,AUG
uc010nej.2,0.672498186,1.959125472,TRAPPC2,AUG
uc010ngz.3,-0.238070796,0.788146891,MID1IP1,AUG
uc010nhv.4,-0.221372793,0.801417862,ELK1,AUG
uc010nqu.3,-0.406197537,0.66617856,XIAP,AUG
uc010nst.3,-0.297178276,0.742911557,FMR1,AUG
uc010obo.2,0.62002029,1.85896576,PLEKHM2,AUG
uc010odv.1,0.902321088,2.465318697,LUZP1,AUG
uc010oev.2,1.075180956,2.930523148,STMN1,AUG
uc010ofj.2,1.145182605,3.143015235,FAM46B,AUG
uc010ogv.2,1.254662951,3.50665626,TMEM39B,AUG
uc010ohg.2,0.597088174,1.816820825,BSDC1,AUG
uc010ojx.2,0.945469036,2.574020404,EBNA1BP2,AUG
uc010oos.2,0.027448207,1.027828379,NFIA,AUG
uc010ooz.2,0.319294387,1.376156388,PGM1,AUG
uc010ork.3,-0.009824521,0.990223582,FAM73A,AUG
uc010osk.2,-0.191757586,0.825506959,HS2ST1,AUG
uc010otk.2,0.538052693,1.712668521,FNBP1L,AUG
uc010ovc.2,0.209005314,1.232451548,GPSM2,AUG
uc010oxe.1,-0.065935759,0.936191004,WDR3,AUG
uc010pbj.2,0.321550266,1.379264334,HIST2H2BF,AUG
uc010pbl.2,-0.311662788,0.732228403,HIST2H3D,AUG
uc010pcy.3,0.850464478,2.340733819,SELENBP1,AUG
uc010peq.3,0.730106821,2.075302282,ZBTB7B,AUG
uc010pis.2,0.911210771,2.487332301,IFI16,AUG
uc010pjb.1,0.262933876,1.300740706,DCAF8,AUG
uc010pmg.2,-0.055724114,0.945800033,PRRC2C,AUG
uc010pok.2,-0.042688149,0.958210162,EDEM3,AUG
uc010ppk.1,-0.007143082,0.992882369,KIF14,AUG
uc010psw.2,0.880995947,2.413302031,RCOR3,AUG
uc010puk.1,-0.107973233,0.897651624,RAB3GAP2,AUG
uc010pvb.2,0.950357609,2.586634498,TP53BP2,AUG
uc010pwa.1,0.012215247,1.012290158,GALNT2,AUG
uc010pxo.1,0.992017076,2.696668375,KCNK1,AUG
uc010pzx.2,0.846084231,2.330503249,ZMYND11,AUG
uc010qbd.3,1.235078707,3.438649156,TAF3,AUG
uc010qdp.2,0.080721936,1.084069414,ACBD5,AUG
uc010qej.2,0.321748512,1.379537795,PARD3,AUG
uc010qji.2,-0.571723329,0.564551692,SAR1A,AUG
uc010qnh.2,1.039078027,2.826609755,IFIT5,AUG
uc010qsa.3,0.516336034,1.675876034,CASP7,AUG
uc010qss.1,0.322033776,1.379931384,FAM204A,AUG
uc010qvc.2,0.361664795,1.435717602,TUBGCP2,AUG
uc010qvx.2,1.008551283,2.741626296,HRAS,AUG
uc010qwc.2,1.098202326,2.998770364,PHRF1,AUG
uc010qxw.3,0.552788225,1.738092461,PGAP2,AUG
uc010ran.2,0.468165789,1.597062156,ARFIP2,AUG
uc010rdd.2,-0.397989013,0.671669407,LDHA,AUG
uc010rdm.2,0.734889895,2.085252383,NAV2,AUG
uc010reb.2,-0.490296438,0.612444815,RCN1,AUG
uc010rei.2,0.964187589,2.622656116,TCP11L1,AUG
uc010rfh.1,-0.410042936,0.663621756,API5,AUG
uc010rgm.2,0.977062287,2.65664032,SLC35C1,AUG
uc010rho.2,-0.614517423,0.540901859,MTCH2,AUG
uc010rlm.2,-1.210594547,0.29802004,FADS1,AUG
uc010rnc.2,1.181430802,3.259033901,TRPT1,AUG
uc010rqy.3,0.666954194,1.948294148,CLPB,AUG
uc010rrc.2,0.671639244,1.95744342,PDE2A,AUG
uc010rvp.2,1.06900727,2.912486751,CWF19L2,AUG
uc010ryo.2,1.177531021,3.246349132,TRAPPC4,AUG
uc010ryx.2,1.061064348,2.889444728,VPS11,AUG
uc010sej.2,0.794896854,2.214212598,TEAD4,AUG
uc010sfh.2,0.94162857,2.564153924,ZNF384,AUG
uc010sfi.2,0.5859507,1.796698295,MLF2,AUG
uc010sfy.2,1.293244724,3.64459309,C1R,AUG
uc010sgc.2,0.686154636,1.986063693,PEX5,AUG
uc010six.2,-0.194340767,0.823377277,BCAT1,AUG
uc010sjl.2,-0.382321334,0.68227578,TM7SF3,AUG
uc010slf.2,-0.438831063,0.644789699,ANO6,AUG
uc010slo.2,0.715008472,2.044204001,HDAC7,AUG
uc010snd.2,-0.725993512,0.483843626,DAZAP2,AUG
uc010ssd.2,1.350133122,3.857939073,METTL1,AUG
uc010ssw.2,0.942358659,2.566026668,LLPH,AUG
uc010svw.2,1.193753829,3.299443537,CCDC53,AUG
uc010swu.1,0.915206944,2.497291998,APPL2,AUG
uc010sxc.2,0.188750039,1.207739027,ISCU,AUG
uc010sxj.1,1.137643304,3.119408199,ALKBH2,AUG
uc010szi.2,0.084619545,1.088302938,GATC,AUG
uc010tab.2,0.702735658,2.019269188,DIABLO,AUG
uc010tap.2,-0.556022934,0.573485323,SBNO1,AUG
uc010tbb.2,0.576316477,1.779471619,NCOR2,AUG
uc010tbn.2,1.296342326,3.655900092,SFSWAP,AUG
uc010tob.1,0.948614305,2.582129136,TM9SF1,AUG
uc010tqf.2,1.252173209,3.49793645,FKBP3,AUG
uc010tqx.2,0.218493723,1.244201207,PSMC6,AUG
uc010tqy.2,-0.304276381,0.737656964,STYX,AUG
uc010trr.2,0.728502733,2.071975983,KIAA0586,AUG
uc010tvv.2,0.300076114,1.349961555,SEL1L,AUG
uc010tyf.2,0.9106484,2.48593389,KLC1,AUG
uc010ucy.2,-1.412404279,0.243557,MGA,AUG
uc010ufy.2,0.383290962,1.46710484,DMXL2,AUG
uc010uhc.2,-0.328851188,0.719750116,BNIP2,AUG
uc010uio.2,1.300823181,3.672318406,SNX1,AUG
uc010uja.2,0.476728115,1.610795433,VWA9,AUG
uc010ujm.2,0.507243514,1.660707164,DIS3L,AUG
uc010uki.2,-0.072085236,0.930451584,PKM,AUG
uc010uln.2,1.062303763,2.893028169,CLK3,AUG
uc010uoo.1,1.303102968,3.680700061,C15orf40,AUG
uc010uri.2,0.885990706,2.425386046,NR2F2,AUG
uc010uwk.2,0.247228631,1.280471835,FLYWCH2,AUG
uc010uxg.2,0.854489061,2.350173279,TFAP4,AUG
uc010uzd.2,0.37032199,1.448200846,PARN,AUG
uc010vdi.1,0.667788907,1.949921094,SPNS1,AUG
uc010vec.2,1.506764394,4.512107747,SEZ6L2,AUG
uc010veg.2,0.198246157,1.219262487,ALDOA,AUG
uc010vgo.2,0.532489106,1.703166399,PAPD5,AUG
uc010vjd.3,1.142143776,3.133478646,NOL3,AUG
uc010vjp.2,1.250493347,3.492065333,FAM65A,AUG
uc010vmn.2,0.959119798,2.609398664,TXNL4B,AUG
uc010vnb.2,1.036112571,2.818239984,BCAR1,AUG
uc010vnx.2,1.088278911,2.969159485,TAF1C,AUG
uc010vow.2,0.646438897,1.908731522,BANP,AUG
uc010vpb.2,-0.545218831,0.57971491,PIEZO1,AUG
uc010vsl.2,0.913514924,2.493070103,MINK1,AUG
uc010vsz.1,1.08216182,2.951052304,RPAIN,AUG
uc010vuh.2,1.347905191,3.849353419,WRAP53,AUG
uc010vvr.2,0.576263154,1.779376735,ELAC2,AUG
uc010was.1,0.373695334,1.453094375,RAB34,AUG
uc010wcy.2,0.039580975,1.04037474,MYO19,AUG
uc010wdf.2,0.943843491,2.569839617,SYNRG,AUG
uc010wds.1,0.931412985,2.538092932,CISD3,AUG
uc010whv.2,0.15858023,1.171845938,NBR1,AUG
uc010wjh.3,0.989836029,2.690793224,KIF18B,AUG
uc010wlc.3,1.117844296,3.058254401,CDK5RAP3,AUG
uc010wlr.3,0.990836387,2.693486327,CALCOCO2,AUG
uc010wng.1,0.283724401,1.328066866,COX11,AUG
uc010wnn.1,1.108011861,3.028331661,DYNLL2,AUG
uc010wrl.2,1.202074574,3.327011901,FDXR,AUG
uc010wso.1,1.1127712,3.04277887,MRPL38,AUG
uc010wsw.2,0.920921105,2.511602775,EXOC7,AUG
uc010wsy.1,1.106084616,3.022500945,UBALD2,AUG
uc010wta.1,1.102595974,3.011974892,PRPSAP1,AUG
uc010xac.2,-0.690035027,0.501558501,CEP192,AUG
uc010xbj.3,0.844551127,2.326933083,KCTD1,AUG
uc010xcc.3,0.83621646,2.307619468,MAPRE2,AUG
uc010xhi.2,0.727102019,2.069075769,NFIC,AUG
uc010xjq.2,0.627996141,1.87385188,PNPLA6,AUG
uc010xjr.3,1.273604701,3.573711534,STXBP2,AUG
uc010xkp.1,0.405875553,1.500615794,ZNF121,AUG
uc010xlc.2,0.249092737,1.282860996,DNMT1,AUG
uc010xnl.2,0.884960365,2.422888358,SAMD1,AUG
uc010xpo.2,0.667537071,1.949430095,GTPBP3,AUG
uc010xqt.2,0.003642066,1.003648706,GATAD2A,AUG
uc010xse.1,1.254509165,3.506117027,GRAMD1A,AUG
uc010xup.1,1.043657646,2.839584237,SARS2,AUG
uc010xwj.1,1.325977208,3.76586359,PAFAH1B3,AUG
uc010xxe.2,1.242003333,3.462543148,BCL3,AUG
uc010xxm.2,0.931172025,2.537481427,EML2,AUG
uc010xxr.2,0.444922708,1.560369587,QPCTL,AUG
uc010xyn.2,0.26006072,1.297008839,DHX34,AUG
uc010yga.2,1.613249567,5.019094641,RPL28,AUG
uc010yjm.3,0.050944517,1.052264509,LPIN1,AUG
uc010ymc.2,0.753842722,2.12515071,GPN1,AUG
uc010yow.2,0.063997634,1.066089876,RPS27A,AUG
uc010ypv.2,0.487131106,1.627639989,MDH1,AUG
uc010yqa.2,1.070922781,2.918070998,SLC1A4,AUG
uc010ytj.2,0.985778437,2.679897204,KDM3A,AUG
uc010zbt.2,0.490211394,1.632661318,EPC2,AUG
uc010zdi.2,0.088708321,1.092761874,UBR3,AUG
uc010zdo.2,0.277834685,1.320267919,METTL8,AUG
uc010zhb.2,0.214133736,1.238788314,C2orf69,AUG
uc010zhx.2,0.596048931,1.814933687,FAM117B,AUG
uc010ziq.2,-0.453092047,0.63565962,NDUFS1,AUG
uc010zjh.2,0.131752479,1.140825906,LANCL1,AUG
uc010zki.3,-0.003893711,0.99611386,RQCD1,AUG
uc010zvp.2,1.535422251,4.643285748,DLGAP4,AUG
uc010zwg.2,-0.78096274,0.457964898,SRSF6,AUG
uc010zzj.2,0.877424596,2.404698654,RBM38,AUG
uc010zzs.1,0.942448555,2.566257354,NPEPL1,AUG
uc011abd.2,1.097808388,2.997589267,RTEL1,AUG
uc011aha.2,0.630820944,1.879152625,CDC45,AUG
uc011ahw.2,0.812145261,2.252735512,SNAP29,AUG
uc011ale.2,1.242820513,3.465373826,SMTN,AUG
uc011amu.3,0.537433042,1.711607593,MPST,AUG
uc011aor.2,0.362336843,1.436682797,TNRC6B,AUG
uc011aps.2,1.328826067,3.7766073,CYB5R3,AUG
uc011aqy.2,1.012482229,2.752424691,GTSE1,AUG
uc011atk.2,1.030932645,2.803679453,RPUSD3,AUG
uc011ave.2,0.839978648,2.316317518,XPC,AUG
uc011axe.2,-0.670282026,0.511564283,STT3B,AUG
uc011axj.2,0.861249014,2.366114159,CNOT10,AUG
uc011bac.2,0.148304816,1.159866388,KIAA1143,AUG
uc011bch.2,0.78537122,2.193220957,USP19,AUG
uc011bdp.2,-0.531506029,0.587719181,IFRD2,AUG
uc011bdt.2,0.878312217,2.406834063,RAD54L2,AUG
uc011bdy.2,0.821189089,2.27320127,ABHD14B,AUG
uc011bei.2,0.444272483,1.559355326,SPCS1,AUG
uc011beq.2,-0.087816556,0.915928883,TKT,AUG
uc011bli.2,-0.077231288,0.925675731,ATP2C1,AUG
uc011bmq.3,0.402450263,1.495484542,PIK3CB,AUG
uc011bpx.2,0.557544766,1.746379462,NCEH1,AUG
uc011bsk.2,-0.284042411,0.75273472,LEPREL1,AUG
uc011bwk.1,-0.41008008,0.663597107,AFAP1,AUG
uc011byb.1,0.866790952,2.379263419,PGM2,AUG
uc011ccz.2,-0.615032531,0.540623308,AFF1,AUG
uc011cea.1,-0.109731105,0.896075053,EIF4E,AUG
uc011cen.1,0.693176043,2.000057726,PPP3CA,AUG
uc011cep.2,0.742441918,2.101059871,NFKB1,AUG
uc011cfd.2,0.844106061,2.325897674,NPNT,AUG
uc011cfg.2,0.991838866,2.696187845,AIMP1,AUG
uc011che.1,0.306955693,1.359280741,SCOC,AUG
uc011cjx.2,0.526786656,1.693481817,PALLD,AUG
uc011ckc.1,0.844134554,2.325963947,HMGB2,AUG
uc011coc.3,-0.59662462,0.550667214,TARS,AUG
uc011coj.2,0.473195452,1.605115075,RAI14,AUG
uc011cpa.1,-0.39151293,0.676033309,C5orf42,AUG
uc011cqr.2,0.27882244,1.321572665,IPO11,AUG
uc011cqx.2,-0.682221291,0.505492898,ERBB2IP,AUG
uc011cvu.2,1.04826569,2.85269936,SRP19,AUG
uc011cxs.2,0.601145781,1.824207746,CDKN2AIPNL,AUG
uc011dbj.2,0.988305889,2.686679082,ARHGAP26,AUG
uc011ddv.2,0.119381074,1.12679923,CLINT1,AUG
uc011ded.2,0.919797941,2.508783416,PWWP2A,AUG
uc011den.2,0.264344487,1.30257684,WWC1,AUG
uc011dio.2,-0.514491269,0.597804639,SMIM13,AUG
uc011djw.2,0.47719944,1.61155482,LRRC16A,AUG
uc011dor.2,1.416267842,4.12170883,CFB,AUG
uc011dre.2,0.583505565,1.792310492,DAXX,AUG
uc011drm.2,0.549307484,1.732053128,LEMD2,AUG
uc011dso.2,-1.446893228,0.235300178,HMGA1,AUG
uc011dur.2,-0.087151839,0.916537919,UBR2,AUG
uc011dvb.2,0.87406476,2.396632819,CUL7,AUG
uc011dvh.1,1.177823198,3.247297779,TJAP1,AUG
uc011dwu.2,-0.252539381,0.77682562,MCM3,AUG
uc011dwx.2,-0.728375319,0.482692575,ELOVL5,AUG
uc011dyz.2,0.591984711,1.807572366,PGM3,AUG
uc011ebn.2,0.097947134,1.102904477,ASF1A,AUG
uc011edg.2,-0.540733656,0.582320872,MAP7,AUG
uc011edr.2,0.959505213,2.61040456,REPS1,AUG
uc011eep.2,0.098022616,1.10298773,AKAP12,AUG
uc011egy.2,0.943033207,2.56775816,PHF10,AUG
uc011ehe.2,-0.025243824,0.975072137,PSMB1,AUG
uc011jvu.1,0.864175502,2.373048705,C7orf50,AUG
uc011jvx.1,0.385694125,1.470634772,PSMG3,AUG
uc011jxz.1,-0.118331936,0.888401111,AHR,AUG
uc011kaa.2,0.307966083,1.360654839,SCRN1,AUG
uc011kau.2,0.080103708,1.083399419,7-Sep,AUG
uc011kcd.3,0.516293346,1.675804496,TBRG4,AUG
uc011kdw.2,0.676762331,1.967497304,CRCP,AUG
uc011kev.2,1.032140969,2.807069254,NSUN5,AUG
uc011kgj.1,-0.644149548,0.525108932,YWHAG,AUG
uc011kha.2,0.767786767,2.154991474,KIAA1324L,AUG
uc011kie.2,0.269531881,1.309351375,PEG10,AUG
uc011kiw.2,0.645819622,1.907549859,ATP5J2-PTCD1,AUG
uc011kji.2,1.018560323,2.769205132,TAF6,AUG
uc011klv.2,0.352337029,1.422387829,HBP1,AUG
uc011kma.1,0.316522597,1.372347253,BCAP29,AUG
uc011kpm.2,0.128160852,1.136735834,MKLN1,AUG
uc011kpy.2,1.256260062,3.512261254,CNOT4,AUG
uc011kql.2,-4.503471864,0.011070494,KIAA1549,AUG
uc011kqt.3,0.672785007,1.959687471,C7orf55-LUC7L2,AUG
uc011kye.2,-1.246247299,0.287581984,SLC7A2,AUG
uc011kzh.2,-0.405356923,0.666738794,SLC39A14,AUG
uc011kzp.1,0.76425828,2.147401014,RHOBTB2,AUG
uc011lav.2,1.068041789,2.909676158,INTS9,AUG
uc011lee.2,0.540671873,1.717160188,NSMAF,AUG
uc011lfq.1,0.343911341,1.410453581,IMPA1,AUG
uc011lgv.2,0.902800305,2.466500403,POP1,AUG
uc011lhk.1,0.875029847,2.398946894,KLF10,AUG
uc011lht.2,0.127501456,1.135986522,OXR1,AUG
uc011liq.2,-0.137690583,0.871368266,SQLE,AUG
uc011llg.2,1.046437411,2.847488595,TONSL,AUG
uc011loj.2,0.503886734,1.655141881,UBAP1,AUG
uc011lpf.2,1.11015009,3.034813855,RGP1,AUG
uc011lql.2,-0.073045724,0.929558326,TOMM5,AUG
uc011lrv.2,1.048635502,2.853754518,TJP2,AUG
uc011lsa.1,0.023524817,1.023803708,TMEM2,AUG
uc011lvl.2,0.353610706,1.424200646,SMC2,AUG
uc011lzh.2,0.841783349,2.320501553,RABGAP1,AUG
uc011mas.2,0.668093198,1.950514527,CIZ1,AUG
uc011maw.2,0.907866829,2.479028697,GOLGA2,AUG
uc011may.2,0.453220299,1.57337076,URM1,AUG
uc011mfc.2,0.537621249,1.71192976,EHMT1,AUG
uc011mhm.1,1.231120425,3.425064916,HDHD1,AUG
uc011mhr.1,0.993555208,2.700819399,PNPLA4,AUG
uc011mll.2,-1.047567092,0.350790152,CDK16,AUG
uc011msa.2,-1.238558323,0.289801717,MORF4L2,AUG
uc011msy.2,0.894073712,2.445069901,ALG13,AUG
uc011mtp.2,0.828323069,2.289476226,KLHL13,AUG
uc011mub.2,0.890339989,2.435957709,MCTS1,AUG
uc011mvd.1,0.169896049,1.185181644,HS6ST2,AUG
uc011mwj.2,0.727526052,2.069953311,FGF13,AUG
uc011myr.2,0.801291099,2.228416178,FAM58A,AUG
uc011mza.1,0.501562619,1.651299608,BCAP31,AUG
uc011mzr.2,1.222533024,3.395778437,IKBKG,AUG
uc021ofy.1,1.136416715,3.115584313,TMEM201,AUG
uc021ohr.1,1.265948891,3.546456341,CAPZB,AUG
uc021ohu.1,0.855709559,2.353043411,MINOS1,AUG
uc021oir.1,-0.174542631,0.83984105,SRSF10,AUG
uc021okf.1,0.183402417,1.201297733,YTHDF2,AUG
uc021olz.1,0.757260719,2.132426896,TRIT1,AUG
